,dimension_1,dimension_2
item_3049,-4.06399,-10.0001
item_3050,3.1442,-14.0977
item_3051,17.3068,0.0176527
item_3052,-3.56024,-9.21993
item_3053,-1.87845,11.9684
item_3054,17.4333,-0.364669
item_3055,4.33449,-12.814
item_3056,-6.07089,11.7275
item_3057,-1.78655,11.9454
item_3058,-4.39248,-10.5565
item_3059,16.7871,-0.416324
item_3060,-5.72194,11.8474
item_3061,3.89845,-13.3365
item_3062,-2.27729,11.9591
item_3063,-3.71566,-8.36203
item_3064,-5.88343,11.8446
item_3065,4.56262,-12.8862
item_3066,-6.13248,11.4116
item_3067,3.12514,-13.1227
item_3068,4.30573,-13.4009
item_3069,4.60758,2.98641
item_3070,-6.16669,11.9819
item_3071,4.078,3.13066
item_3072,-2.61697,12.0938
item_3073,-2.10926,12.635
item_3074,-4.15631,-10.1379
item_3075,-1.84687,12.3346
item_3076,-4.37208,-11.116
item_3077,-3.01724,12.0892
item_3078,4.7644,-13.0262
item_3079,4.46225,-12.706
item_3080,-6.0346,11.9032
item_3081,4.36032,3.06255
item_3082,-5.70615,11.6277
item_3083,-4.53548,-11.1529
item_3084,-5.50326,11.6373
item_3085,-2.9493,12.0588
item_3086,-5.58007,-17.3612
item_3087,-4.06882,-10.2246
item_3088,-5.84827,11.8668
item_3089,-2.83725,11.9056
item_3090,17.1185,0.0704304
item_3091,-1.70295,12.1618
item_3092,-2.37385,11.7213
item_3093,-1.97981,11.8442
item_3094,-4.35523,-11.0436
item_3095,2.73884,-13.2543
item_3096,-6.12905,12.0274
item_3097,17.1032,-0.182307
item_3098,17.0762,-0.125385
item_3099,17.082,-0.103714
item_3100,-5.8546,11.7381
item_3101,-1.6907,12.0893
item_3102,-2.31065,12.0663
item_3103,4.63864,-13.0402
item_3104,-4.17974,11.6515
item_3105,-1.73092,12.4745
item_3106,4.27189,-13.002
item_3107,2.79784,-13.9594
item_3108,3.38865,-13.5719
item_3109,-3.73328,-9.48646
item_3110,16.8858,-0.287136
item_3111,-1.86397,12.0238
item_3112,-3.77243,11.7522
item_3113,4.75991,-12.9344
item_3114,4.86988,3.15081
item_3115,-3.69243,-8.76926
item_3116,17.0728,-0.188202
item_3117,-4.87153,11.5855
item_3118,-2.02834,12.265
item_3119,-3.60049,-8.73891
item_3120,-4.50558,-10.9647
item_3121,4.88878,3.19322
item_3122,-6.04278,12.0785
item_3123,4.24582,3.41577
item_3124,17.2305,-0.336876
item_3125,3.1772,-12.9338
item_3126,-2.3006,12.2036
item_3127,-3.34603,-8.30556
item_3128,17.2257,-0.445813
item_3129,2.80649,-13.7332
item_3130,16.8561,-0.348431
item_3131,4.15952,3.10295
item_3132,4.44386,-13.535
item_3133,4.45008,3.32592
item_3134,4.82184,-13.0554
item_3135,4.56564,-13.0578
item_3136,4.61919,-12.7208
item_3137,17.553,-0.118032
item_3138,-5.6124,-17.2024
item_3139,-1.53042,12.3467
item_3140,16.8707,0.129517
item_3141,-5.83978,11.9465
item_3142,-5.63521,-17.0234
item_3143,4.08819,-13.1395
item_3144,4.46442,-12.8056
item_3145,-4.13957,-10.092
item_3146,4.95473,3.15994
item_3147,-5.97056,11.6389
item_3148,5.24766,-12.9213
item_3149,-3.93103,-8.61349
item_3150,4.88369,3.1191
item_3151,4.23016,2.94962
item_3152,-5.86975,11.5357
item_3153,2.46359,-12.6213
item_3154,-3.86811,-9.05078
item_3155,3.06627,-12.9054
item_3156,4.81503,3.15251
item_3157,4.8863,-12.9864
item_3158,-2.23244,11.9885
item_3159,2.86868,-12.9144
item_3160,-4.3927,-11.1509
item_3161,2.57607,-12.9309
item_3162,4.22981,-13.2415
item_3163,-5.63259,11.5941
item_3164,-3.95442,-9.38392
item_3165,-1.66086,12.4013
item_3166,4.25368,-12.8324
item_3167,4.56814,-12.7853
item_3168,-5.52425,12.0244
item_3169,-4.94545,12.041
item_3170,-6.19467,11.9211
item_3171,-3.75965,-8.28224
item_3172,-4.54424,-11.2827
item_3173,17.0197,0.266801
item_3174,-5.84354,12.1848
item_3175,2.75169,-12.6229
item_3176,3.37918,-13.6489
item_3177,4.96091,-12.8317
item_3178,4.59112,3.14146
item_3179,-4.50097,-10.998
item_3180,4.9795,-12.9038
item_3181,-3.54301,-8.3931
item_3182,-4.2235,-10.1234
item_3183,-2.64203,11.9888
item_3184,-2.00842,12.039
item_3185,-2.39838,12.0621
item_3186,-5.53465,-16.9989
item_3187,-2.13471,12.4261
item_3188,16.906,-0.332877
item_3189,-3.89658,-8.72372
item_3190,-6.04173,11.6375
item_3191,-2.3522,12.4643
item_3192,-4.44251,-11.2026
item_3193,-4.10744,-10.217
item_3194,-6.17696,11.8383
item_3195,-1.84102,12.4681
item_3196,3.17647,-13.5776
item_3197,-3.55051,-8.64516
item_3198,4.75226,3.25757
item_3199,5.23377,-12.9511
item_3200,4.96317,-12.7015
item_3201,4.28891,-13.331
item_3202,-4.27463,-10.8657
item_3203,-2.9301,12.0744
item_3204,-2.06154,12.2807
item_3205,2.74084,-13.6861
item_3206,-5.58196,-17.1161
item_3207,-5.83046,11.4733
item_3208,16.9925,-0.335496
item_3209,4.96368,-12.9279
item_3210,-5.60329,11.7168
item_3211,-5.85491,11.7529
item_3212,-4.35215,-11.1905
item_3213,4.65026,3.12237
item_3214,3.09814,-13.5504
item_3215,-6.0532,11.8135
item_3216,-4.27875,-10.4926
item_3217,-3.48712,-8.42215
item_3218,-2.35071,12.0142
item_3219,-1.95481,12.5036
item_3220,-5.66849,-17.2365
item_3221,4.31041,-13.0776
item_3222,16.9003,-0.213264
item_3223,-1.74342,12.3061
item_3224,-5.96108,11.8808
item_3225,3.89916,-13.2374
item_3226,-4.35833,-11.529
item_3227,4.6174,3.33071
item_3228,-6.24831,11.8039
item_3229,-5.53936,11.5346
item_3230,17.108,-0.215993
item_3231,4.31518,3.30869
item_3232,3.1025,-14.0501
item_3233,-1.7616,12.5451
item_3234,-4.23803,-10.603
item_3235,4.57595,3.40534
item_3236,-5.91787,11.8871
item_3237,-5.77,11.5297
item_3238,4.48117,3.02189
item_3239,-1.83395,12.147
item_3240,-2.95161,12.1432
item_3241,-1.88412,12.3403
item_3242,3.47039,-13.4298
item_3243,4.93637,-12.7961
item_3244,-4.31309,-11.3638
item_3245,5.78914,-12.7689
item_3246,16.9557,-0.328196
item_3247,-3.04319,12.0078
item_3248,3.07483,-13.9905
item_3249,3.30563,-13.5475
item_3250,-6.05381,11.7543
item_3251,-5.18983,11.6585
item_3252,-4.50116,-11.4263
item_3253,-5.71943,11.7282
item_3254,-5.98078,12.0857
item_3255,-3.80477,-8.44092
item_3256,-5.92013,11.481
item_3257,-1.47766,12.2004
item_3258,-5.46308,11.9681
item_3259,-3.63675,-8.66139
item_3260,3.17522,-13.9352
item_3261,-2.40725,12.3381
item_3262,-2.53888,11.8565
item_3263,2.8451,-13.9134
item_3264,-3.06081,12.2563
item_3265,-4.21884,-10.193
item_3266,-5.7682,11.8758
item_3267,-3.64012,-8.60006
item_3268,-6.10697,12.1437
item_3269,-4.65718,11.5054
item_3270,3.3535,-13.8629
item_3271,-2.82867,12.0342
item_3272,-5.65963,-17.1537
item_3273,4.46702,3.24777
item_3274,-4.42758,-11.299
item_3275,5.15889,-13.0149
item_3276,-5.60306,-17.2372
item_3277,-5.89085,11.6788
item_3278,-5.95174,11.6021
item_3279,-1.61992,11.9145
item_3280,-4.11545,-11.0082
item_3281,-2.36202,12.1599
item_3282,-4.34815,-10.8521
item_3283,-4.96359,11.6066
item_3284,-5.79531,11.99
item_3285,-1.86391,12.491
item_3286,-5.56107,-17.2457
item_3287,3.49297,-13.6773
item_3288,16.9717,-0.122994
item_3289,17.1037,-0.0562431
item_3290,-5.67832,-17.2149
item_3291,-1.75534,12.5134
item_3292,-4.28659,-10.6004
item_3293,-5.96179,11.7012
item_3294,-4.62312,-11.3045
item_3295,17.2248,0.0184324
item_3296,4.77826,3.28963
item_3297,-2.23814,12.4617
item_3298,16.7513,-0.275748
item_3299,-5.98059,11.7077
item_3300,-4.64038,-11.4117
item_3301,5.59028,-12.9166
item_3302,-5.67904,-17.0755
item_3303,-1.92406,12.4205
item_3304,-5.64616,11.8795
item_3305,3.85132,-12.7706
item_3306,4.47702,-12.8781
item_3307,4.0535,3.30173
item_3308,4.13528,-12.8297
item_3309,3.83132,-13.2778
item_3310,3.2699,-13.7321
item_3311,-5.77474,11.5632
item_3312,-5.88577,11.8273
item_3313,-1.76036,12.2308
item_3314,4.93411,-13.0661
item_3315,2.53573,-12.8194
item_3316,-2.83219,12.0796
item_3317,-2.13965,12.1848
item_3318,-5.80119,12.0872
item_3319,-3.98539,-9.75945
item_3320,-4.27035,-10.2278
item_3321,-3.79615,-9.02241
item_3322,4.24096,3.09897
item_3323,-1.5911,12.5189
item_3324,-4.16516,-10.3293
item_3325,-5.45443,11.5735
item_3326,17.3034,-0.30545
item_3327,-5.70624,-17.4007
item_3328,16.9349,-0.144835
item_3329,3.06872,-13.718
item_3330,4.67607,-12.8336
item_3331,17.2961,-0.0980309
item_3332,-4.71375,11.56
item_3333,3.1581,-12.6728
item_3334,4.7164,-12.9479
item_3335,-1.59282,12.229
item_3336,16.9869,-0.24893
item_3337,-3.52292,-8.28515
item_3338,3.15757,-13.7912
item_3339,2.74722,-13.275
item_3340,4.77423,-13.0067
item_3341,-2.04772,11.9394
item_3342,4.39334,-13.2535
item_3343,4.77687,-13.1717
item_3344,-5.77409,11.6731
item_3345,4.3213,3.16747
item_3346,5.02566,3.01007
item_3347,-2.17153,12.5265
item_3348,-4.5989,-11.1339
item_3349,-2.06617,12.4231
item_3350,-5.68087,12.116
item_3351,-6.19173,12.0253
item_3352,-2.28382,12.5232
item_3353,-1.74608,12.4088
item_3354,-4.34631,-11.1975
item_3355,-4.5599,-11.3849
item_3356,-6.01915,11.7282
item_3357,-5.60617,-17.4173
item_3358,4.53517,-13.2512
item_3359,-3.8728,-9.42856
item_3360,-5.8511,11.6199
item_3361,-2.31766,11.8803
item_3362,-5.50106,-17.2234
item_3363,4.49172,-12.9722
item_3364,17.3929,0.135517
item_3365,17.4363,0.0100792
item_3366,-4.44821,-11.4327
item_3367,16.8285,-0.0140091
item_3368,3.48972,-13.442
item_3369,-4.50597,11.5785
item_3370,3.45057,-13.7612
item_3371,-1.79033,12.7152
item_3372,-2.90223,12.1123
item_3373,-5.62012,11.679
item_3374,4.74413,3.11507
item_3375,-3.95837,-9.83139
item_3376,4.80573,3.22242
item_3377,3.03917,-13.6225
item_3378,3.28404,-13.5999
item_3379,-3.70224,-8.41001
item_3380,-4.65434,11.5558
item_3381,4.4839,2.99342
item_3382,4.79507,-13.1091
item_3383,-1.63355,12.2526
item_3384,3.14653,-12.8826
item_3385,-3.67416,-8.12748
item_3386,-5.49971,-17.1353
item_3387,-3.8616,-8.88254
item_3388,17.4095,-0.0685343
item_3389,-1.60045,12.2653
item_3390,-5.93991,12.0818
item_3391,4.60485,-12.8579
item_3392,3.07265,-13.9242
item_3393,3.05137,-13.4836
item_3394,-2.04246,12.6679
item_3395,4.49478,3.6294
item_3396,5.1621,-13.0087
item_3397,3.21766,-13.1047
item_3398,-4.12619,-10.716
item_3399,-1.84149,12.3094
item_3400,-2.17463,11.8886
item_3401,2.53606,-12.7231
item_3402,-5.53294,-17.4992
item_3403,-3.74641,-8.90485
item_3404,17.4592,-0.0901285
item_3405,2.70672,-13.1357
item_3406,-5.5986,11.8763
item_3407,4.51478,3.46159
item_3408,-4.51297,-11.461
item_3409,4.69744,2.95617
item_3410,3.28321,-13.9873
item_3411,3.09639,-13.6998
item_3412,-3.45244,11.8378
item_3413,4.48122,3.02514
item_3414,4.40054,-12.987
item_3415,-2.21619,12.3172
item_3416,-4.61587,-11.1772
item_3417,-3.87008,-8.51435
item_3418,-2.38851,11.7888
item_3419,4.28979,3.22084
item_3420,-5.62322,-17.2459
item_3421,-3.83835,-8.92474
item_3422,16.9148,0.219359
item_3423,3.30744,-12.7727
item_3424,-5.36684,11.5055
item_3425,-4.10082,-10.2715
item_3426,-4.40663,-11.4318
item_3427,-2.77014,12.0403
item_3428,-4.67477,11.5956
item_3429,-5.59588,11.9576
item_3430,2.70913,-12.9023
item_3431,4.39434,3.30563
item_3432,4.81301,3.42158
item_3433,-3.95775,-9.72292
item_3434,-5.61161,-16.8936
item_3435,3.19433,-14.0274
item_3436,-3.89604,-9.15296
item_3437,-2.09889,12.1163
item_3438,-6.05173,12.175
item_3439,-4.54809,-11.4557
item_3440,-1.97106,12.298
item_3441,4.6617,2.94353
item_3442,3.45969,-13.9315
item_3443,-2.80059,12.2687
item_3444,2.83421,-12.7468
item_3445,4.45551,-13.3071
item_3446,16.7807,-0.28132
item_3447,-3.50001,-8.58379
item_3448,-5.51882,12.1058
item_3449,-5.92764,11.9136
item_3450,17.0554,0.137685
item_3451,-1.77931,11.9318
item_3452,17.5164,-0.0337427
item_3453,3.02625,-12.6458
item_3454,-5.69631,-17.2996
item_3455,17.3242,0.0140151
item_3456,-2.52763,11.8367
item_3457,3.94634,3.24403
item_3458,-5.9113,11.6847
item_3459,-2.11549,12.8071
item_3460,-1.77245,12.6008
item_3461,2.55049,-12.8128
item_3462,3.2226,-13.6287
item_3463,-4.15458,-9.97009
item_3464,-5.73704,11.7852
item_3465,4.25206,3.07668
item_3466,-5.70433,11.7611
item_3467,-3.98078,-9.9525
item_3468,-5.50889,-17.1045
item_3469,4.86761,3.15188
item_3470,-5.68904,11.3859
item_3471,4.54758,-13.2482
item_3472,-4.20656,-10.5045
item_3473,2.83599,-12.8411
item_3474,-4.50313,11.5458
item_3475,-4.44463,-11.1251
item_3476,-2.61851,11.9552
item_3477,-4.06188,-10.0321
item_3478,-1.95658,12.2534
item_3479,4.33917,3.28548
item_3480,3.46801,-13.9087
item_3481,-3.84061,-8.64993
item_3482,-5.51262,12.1128
item_3483,-4.05195,-10.1147
item_3484,-5.83321,12.1488
item_3485,-2.39645,11.7033
item_3486,17.2894,-0.358598
item_3487,4.1794,-13.0999
item_3488,4.7393,3.39148
item_3489,4.75413,3.12075
item_3490,-3.61305,-8.50563
item_3491,3.29358,-13.6197
item_3492,-4.47015,-10.9504
item_3493,2.95056,-14.0399
item_3494,-4.44139,-11.3315
item_3495,-3.94912,12.1797
item_3496,-4.41152,-11.2084
item_3497,-1.45525,12.3013
item_3498,-4.43038,-11.357
item_3499,-2.68945,11.9072
item_3500,-4.41373,-11.1083
item_3501,-3.73061,-8.57589
item_3502,-4.26863,-10.9333
item_3503,-3.6827,-8.78097
item_3504,-2.64775,11.9471
item_3505,-1.95689,11.9069
item_3506,-5.66566,11.7869
item_3507,-1.67695,12.1843
item_3508,-5.81791,12.0967
item_3509,-3.05751,11.8672
item_3510,-3.05165,11.8864
item_3511,4.80634,3.32314
item_3512,-6.14586,11.9748
item_3513,2.96363,-13.0036
item_3514,-4.47163,-11.2849
item_3515,2.99679,-14.0228
item_3516,-5.79142,11.7997
item_3517,2.75949,-13.1768
item_3518,-4.25616,-11.4996
item_3519,-5.22297,11.7643
item_3520,-2.97483,12.1327
item_3521,17.0599,0.0155394
item_3522,-4.48462,-11.1187
item_3523,-5.4188,11.8043
item_3524,-4.20105,-10.1114
item_3525,3.12729,-13.6417
item_3526,-5.71657,-17.3322
item_3527,2.68071,-13.0832
item_3528,-5.51013,-17.2095
item_3529,-5.55453,12.0239
item_3530,2.94536,-13.8489
item_3531,17.1247,-0.0701084
item_3532,-5.07603,11.6652
item_3533,4.13968,3.37262
item_3534,-5.55694,11.8905
item_3535,3.88722,-13.5956
item_3536,-5.78094,-17.373
item_3537,4.48029,-12.9726
item_3538,17.277,0.0462289
item_3539,-5.80054,11.532
item_3540,-5.58677,-17.0859
item_3541,4.32395,3.12328
item_3542,2.92514,-13.9223
item_3543,-3.99817,-9.86628
item_3544,16.9181,-0.152804
item_3545,-1.72758,12.482
item_3546,-1.93042,12.6094
item_3547,4.30598,3.33807
item_3548,-5.52515,12.1653
item_3549,-1.91553,12.3567
item_3550,-4.42529,11.6811
item_3551,-4.1812,-10.1656
item_3552,4.79525,3.13975
item_3553,2.44457,-12.9488
item_3554,4.73079,-13.3014
item_3555,2.44639,-13.3435
item_3556,-4.62414,-11.2628
item_3557,-5.14964,11.7383
item_3558,5.05934,-12.8419
item_3559,-3.89191,-8.35287
item_3560,17.4291,-0.199079
item_3561,4.28605,3.04442
item_3562,-4.14098,11.661
item_3563,2.85418,-13.9485
item_3564,-5.68111,-17.5304
item_3565,5.78414,-12.7859
item_3566,2.83086,-14.0167
item_3567,-1.55826,12.3925
item_3568,4.71664,2.92676
item_3569,3.24508,-13.816
item_3570,4.98511,-13.0925
item_3571,-4.48855,-11.1771
item_3572,2.85495,-12.7116
item_3573,17.4484,-0.0102493
item_3574,-1.67667,12.1475
item_3575,4.35843,-12.9211
item_3576,-5.68007,-17.1996
item_3577,-3.88153,-9.11689
item_3578,17.3466,0.123789
item_3579,4.48384,-13.1239
item_3580,-5.54505,11.5696
item_3581,-1.72552,12.6138
item_3582,-4.25005,-10.7315
item_3583,5.06017,-13.1037
item_3584,-1.72772,12.4533
item_3585,-3.93452,-8.6747
item_3586,3.01359,-13.7993
item_3587,16.9991,-0.238876
item_3588,4.58575,3.3986
item_3589,-1.79492,12.6713
item_3590,4.42296,-12.9693
item_3591,3.07605,-14.1835
item_3592,-3.82416,-8.97731
item_3593,4.83743,3.16138
item_3594,4.4644,3.41973
item_3595,-1.49646,12.3728
item_3596,-5.56018,-17.1186
item_3597,2.67308,-12.8919
item_3598,17.2273,-0.228867
item_3599,-5.50379,11.5296
item_3600,-5.14424,11.6602
item_3601,2.55602,-13.2191
item_3602,-3.74278,-8.90013
item_3603,4.86833,3.16227
item_3604,2.72301,-13.6151
item_3605,4.42831,3.24192
item_3606,4.94709,3.08514
item_3607,-4.05938,-9.94061
item_3608,5.65064,-12.8019
item_3609,-1.47825,12.09
item_3610,2.53558,-12.7937
item_3611,3.0337,-14.0581
item_3612,-1.79434,12.6741
item_3613,3.02747,-14.0577
item_3614,-5.7773,-17.3378
item_3615,2.90501,-12.8209
item_3616,17.2763,-0.19733
item_3617,2.54709,-13.1082
item_3618,-5.30653,11.6105
item_3619,-2.97049,12.0493
item_3620,-4.36732,-10.6482
item_3621,-2.21124,12.3635
item_3622,-5.38887,11.8227
item_3623,3.38237,-14.1217
item_3624,17.0827,0.0723075
item_3625,-1.93716,12.6565
item_3626,-1.50937,12.2296
item_3627,4.11659,-13.2103
item_3628,4.95003,-12.9744
item_3629,4.44576,3.42471
item_3630,17.1042,0.0719249
item_3631,-4.37564,-11.2429
item_3632,-1.72371,12.4791
item_3633,2.97171,-13.9394
item_3634,-5.08599,11.5991
item_3635,4.77569,3.13752
item_3636,-5.63847,-16.9471
item_3637,-1.85244,12.3486
item_3638,-5.57964,-16.9628
item_3639,-3.88765,-8.55048
item_3640,-1.97564,11.9604
item_3641,-5.74636,11.6777
item_3642,-5.08258,11.8033
item_3643,4.7451,-13.1234
item_3644,-3.90652,-9.8894
item_3645,4.30298,2.86401
item_3646,-1.71463,12.3599
item_3647,17.0523,-0.32044
item_3648,4.56615,-12.79
item_3649,-3.84161,-8.24278
item_3650,-2.9496,12.0563
item_3651,17.2142,-0.263418
item_3652,-3.8086,-9.87359
item_3653,-1.81603,11.9166
item_3654,-1.93466,12.4605
item_3655,16.9404,-0.00298028
item_3656,-3.98334,-10.5482
item_3657,2.78593,-12.8677
item_3658,-3.62272,-9.30293
item_3659,-4.50445,-11.3491
item_3660,4.59876,-13.3119
item_3661,5.83222,-12.7861
item_3662,3.33093,-13.8302
item_3663,4.3067,3.02781
item_3664,-2.77057,12.2215
item_3665,-4.15606,-9.90027
item_3666,-4.11036,-10.1425
item_3667,-2.23577,12.1739
item_3668,3.25114,-13.729
item_3669,-2.13982,11.9267
item_3670,-5.51271,-17.1817
item_3671,2.7574,-13.0535
item_3672,16.9594,-0.330214
item_3673,4.21173,-13.2627
item_3674,3.02055,-13.5761
item_3675,-3.84735,-9.74832
item_3676,4.65868,3.34557
item_3677,5.8914,-12.7034
item_3678,2.80859,-13.8062
item_3679,-2.2391,11.7664
item_3680,4.57655,-13.083
item_3681,4.58292,-12.816
item_3682,-5.60726,-17.1924
item_3683,-2.11714,12.3812
item_3684,-3.80156,-10.1556
item_3685,-3.76732,-8.72933
item_3686,-3.85262,-8.06519
item_3687,-1.60635,12.2487
item_3688,-4.13761,-10.1699
item_3689,-4.51945,-11.3128
item_3690,-3.55442,-8.4247
item_3691,3.26348,-12.711
item_3692,3.20159,-14.0622
item_3693,4.09834,3.38249
item_3694,2.9992,-13.8391
item_3695,-1.73816,11.9969
item_3696,-3.86866,-8.47264
item_3697,-5.95385,11.946
item_3698,-2.12818,11.9076
item_3699,2.7816,-13.9424
item_3700,3.22038,-12.7018
item_3701,17.2998,-0.278901
item_3702,-1.36049,12.3535
item_3703,3.15821,-13.721
item_3704,4.54643,3.24515
item_3705,-1.66717,12.0682
item_3706,-5.64974,-16.9189
item_3707,17.4229,-0.300529
item_3708,-4.194,-10.2924
item_3709,-2.04252,12.6894
item_3710,3.36184,-13.8314
item_3711,4.18148,-13.0057
item_3712,-3.39328,-8.50067
item_3713,4.33044,-13.3181
item_3714,-4.51425,-10.9886
item_3715,4.4426,3.1469
item_3716,3.04188,-13.6207
item_3717,-1.69031,12.0711
item_3718,16.8925,0.0917509
item_3719,-4.77754,11.6723
item_3720,3.1034,-13.7908
item_3721,3.50882,-13.683
item_3722,-4.95397,11.6211
item_3723,4.64214,-13.4536
item_3724,-4.54466,11.5063
item_3725,-1.67615,12.2144
item_3726,4.92689,3.0903
item_3727,17.1281,-0.238285
item_3728,-4.26205,-10.9292
item_3729,-5.91332,11.3095
item_3730,-4.87218,11.6458
item_3731,2.66771,-13.4117
item_3732,-5.13481,11.697
item_3733,-2.20966,12.4219
item_3734,4.79855,2.992
item_3735,3.13798,-13.4593
item_3736,-4.50575,-10.9622
item_3737,17.29,0.00821381
item_3738,-4.61926,-11.0663
item_3739,-1.73933,12.4117
item_3740,-2.01934,12.5473
item_3741,-3.61708,-8.58692
item_3742,4.9508,-13.1445
item_3743,2.59047,-12.8726
item_3744,2.87605,-13.6045
item_3745,-4.20101,-10.2644
item_3746,-4.84565,12.1946
item_3747,-2.60504,12.097
item_3748,-4.93384,11.7926
item_3749,3.94674,-13.173
item_3750,17.2541,-0.351765
item_3751,-5.71443,11.5208
item_3752,-5.50005,11.5477
item_3753,-3.71023,-8.21438
item_3754,-1.80175,12.1988
item_3755,2.96801,-13.1062
item_3756,4.82116,3.06918
item_3757,-4.16947,-10.955
item_3758,17.1627,0.245344
item_3759,4.20585,3.04307
item_3760,-4.31275,-10.2255
item_3761,-2.10489,12.3926
item_3762,-1.73808,12.2839
item_3763,2.62524,-13.6369
item_3764,4.51498,3.04757
item_3765,17.3403,-0.0981705
item_3766,4.82359,-12.8567
item_3767,2.65834,-12.7998
item_3768,17.1722,-0.364771
item_3769,-3.63861,-8.5345
item_3770,-5.12679,11.6901
item_3771,-1.64686,12.3073
item_3772,4.66374,3.3729
item_3773,-3.69748,-8.1377
item_3774,-2.46615,12.0656
item_3775,16.9957,0.328313
item_3776,-4.08654,-9.98962
item_3777,3.0979,-13.7832
item_3778,3.84709,-13.2748
item_3779,3.03458,-13.6083
item_3780,17.2104,-0.103821
item_3781,-3.52746,11.8096
item_3782,-2.07465,12.4641
item_3783,-5.53874,12.0821
item_3784,-2.14995,11.9994
item_3785,-1.46428,12.3686
item_3786,-2.46038,12.0986
item_3787,-1.62463,11.9642
item_3788,-2.72602,11.9403
item_3789,-5.52174,11.6422
item_3790,16.8414,-0.283587
item_3791,-3.17913,11.9576
item_3792,2.83199,-13.8662
item_3793,-3.75875,-8.82312
item_3794,-4.28594,-11.0926
item_3795,17.337,0.144892
item_3796,-4.99364,11.5787
item_3797,-2.13849,12.1502
item_3798,4.68971,3.29581
item_3799,-2.29397,12.4342
item_3800,4.76573,-13.1049
item_3801,4.17475,3.19287
item_3802,-5.64439,-17.0503
item_3803,4.06196,3.26645
item_3804,-4.09589,-10.0543
item_3805,-5.20903,11.6242
item_3806,-5.73257,12.116
item_3807,2.54572,-13.5987
item_3808,-4.51028,-10.8607
item_3809,17.0567,0.171859
item_3810,2.93847,-13.9203
item_3811,-2.03822,12.3054
item_3812,4.88973,3.12215
item_3813,-4.08505,-10.0675
item_3814,4.12959,-13.0697
item_3815,3.43394,-13.7507
item_3816,-3.90934,-9.8616
item_3817,-3.55781,-8.70975
item_3818,-2.19536,12.2512
item_3819,-1.57949,12.5048
item_3820,-3.82777,-8.17628
item_3821,16.8064,-0.283496
item_3822,16.654,-0.145189
item_3823,4.45213,2.90964
item_3824,-5.41416,11.9853
item_3825,-3.84945,-11.1257
item_3826,-3.43344,-8.73987
item_3827,5.10505,-12.9612
item_3828,-5.94416,11.9417
item_3829,-2.34335,11.7211
item_3830,3.07582,-12.8493
item_3831,4.37287,-12.8955
item_3832,4.60588,2.97949
item_3833,-3.73396,-8.44669
item_3834,4.40323,-12.9163
item_3835,-2.68193,12.3859
item_3836,3.3242,-12.7865
item_3837,4.22932,-12.7448
item_3838,-2.24104,12.0054
item_3839,-2.38852,11.6652
item_3840,-3.71969,-8.5409
item_3841,-5.88298,11.4769
item_3842,17.0333,-0.240773
