x,y,cluster
-0.424026,6.88711,9
-1.19784,7.66963,12
-0.228895,-3.85695,4
-1.27624,1.58384,5
-0.183881,7.51292,8
-0.870294,6.28344,12
1.36153,2.25999,6
1.88438,3.20115,8
1.90231,5.315,8
1.88286,2.39772,8
3.11731,2.08485,2
-0.52406,1.87012,5
1.17571,5.38725,8
1.94206,1.33273,2
3.05704,0.118862,2
-0.359856,4.42789,9
1.66496,5.06948,8
2.05472,5.43873,9
0.193493,5.45463,9
3.07002,2.57622,2
-0.702967,1.19761,3
4.44586,0.886766,2
0.230805,6.74251,12
1.49726,4.37356,8
2.54093,3.54502,10
3.95676,2.24251,2
1.16615,6.23744,9
4.23314,1.95264,2
1.14224,6.72372,12
-0.888138,7.23586,12
-0.893275,1.69512,5
2.37531,-1.57591,3
-0.439621,5.04203,9
2.91766,3.31176,2
1.99464,3.38693,10
2.14404,-0.253346,7
2.81021,2.8292,2
-0.818975,7.20992,12
-0.404099,7.0724,8
-0.255439,-5.19751,4
0.0902928,-5.47723,7
-0.396853,-5.45067,4
1.07756,4.50666,10
0.912507,-1.45907,4
3.53686,3.05531,2
-0.475918,-4.94448,4
0.473263,4.217,10
2.56364,1.79801,3
3.21861,-0.228975,2
-0.637917,-5.69145,4
4.40894,1.30848,2
-0.299677,7.48478,12
3.9591,0.802051,3
-0.402396,-5.75141,4
1.15282,-3.89958,7
-0.818519,6.28923,9
-0.310212,-3.69557,4
0.197795,-3.39033,4
-0.602713,-3.61342,4
-0.863628,-3.59349,7
-1.53188,-4.21267,11
3.45978,-0.290848,2
-1.52142,7.27565,12
-0.0268025,-5.67764,4
0.0436859,6.18683,11
-1.40325,-5.32366,4
1.69344,1.64162,2
-0.527303,-6.10773,7
3.36672,2.0349,2
2.61966,-1.57017,2
4.48682,0.516815,11
-0.911559,-3.64374,4
4.31729,0.81935,2
-1.09398,2.46612,8
-1.4703,-4.60727,4
-1.3093,-4.67932,4
0.438588,-5.49831,4
-0.962475,7.54453,12
-1.87366,2.59926,13
-1.21166,-5.25778,4
-0.0635065,-5.13006,4
5.08631,-3.16992,1
1.20743,-2.91922,3
-0.508439,1.05573,5
0.417072,-2.56454,4
3.88652,-3.49439,1
-2.14334,2.29126,2
1.73815,6.09532,10
-1.31152,-5.61516,4
0.896811,-3.84737,4
0.157055,-3.5208,7
-1.01293,-4.90895,4
1.36718,-2.26398,3
2.5017,3.0435,2
4.92129,-3.18108,1
-1.41576,2.1345,13
0.975428,-2.48727,6
-0.446287,6.7345,12
2.91265,0.31158,2
4.26765,-3.5965,1
5.00825,-3.43343,1
0.322007,-5.33339,4
4.8732,-3.37795,1
0.00261547,-5.8894,4
-1.64092,1.52606,1
0.175475,-5.36531,4
4.17196,-2.61156,1
1.49495,-1.14844,7
-0.736234,4.98334,5
-0.389228,4.87884,8
0.12584,5.13472,8
4.32679,-3.73428,1
0.0818578,-4.77695,7
1.26387,4.29665,10
-1.69118,1.49122,5
0.839638,5.84913,12
-1.06851,7.18855,12
-1.62587,7.49499,12
0.0618683,-4.54858,7
5.47492,-3.74186,1
0.188863,6.47855,12
3.98891,2.08888,2
3.26366,1.04915,3
3.65292,1.95034,3
0.965472,-3.68661,7
0.24209,-4.17814,4
-0.0472303,-4.94525,7
3.35529,0.221344,3
-1.56501,1.71291,5
0.840757,4.5927,10
-0.880275,7.38794,9
2.83608,1.66698,2
2.35693,1.61664,8
-1.82,2.84514,13
2.8141,1.21098,2
1.9342,3.87396,8
-3.99023,3.66517,11
-2.82358,4.99166,9
2.00697,3.99025,9
-3.30702,4.7672,11
-0.969338,4.43726,5
-4.1578,3.41213,11
2.67926,0.481382,2
-1.91709,2.12866,13
-1.79576,6.89778,12
2.5308,2.69607,3
-0.365629,6.25679,9
1.00708,3.87394,10
-3.96005,1.91325,11
-4.00215,1.91647,11
1.10597,3.95984,4
-0.30508,4.24488,8
-1.02242,6.19408,9
0.311193,5.15947,8
3.49834,1.1541,3
1.08106,6.729,8
0.176002,7.35275,12
1.57518,4.99358,8
0.964436,6.90824,12
1.48969,0.361448,2
1.23482,4.42955,10
2.84663,0.240049,2
3.54205,1.72959,2
0.719116,6.89737,9
1.52975,6.55591,12
0.814387,5.59947,9
1.30338,6.70774,9
2.34653,2.67534,3
0.656838,7.0975,8
1.97455,5.10907,10
-0.186561,6.20525,12
3.75837,1.6107,2
1.2778,4.14514,10
1.96733,5.28669,8
-0.640645,4.7318,5
3.28418,1.24926,3
3.12078,3.5889,8
3.46279,2.00791,2
1.59614,4.72808,9
3.74057,2.09216,2
3.42031,3.08527,2
3.30025,2.88383,3
0.229086,7.11432,8
3.63,0.358868,2
0.222576,7.55026,12
2.36318,4.5339,10
2.13622,5.06597,8
3.7379,2.38617,2
2.64578,-1.18033,3
3.91044,0.729964,2
-0.581878,-5.24421,4
1.23418,3.58242,10
0.847506,-1.58836,4
0.38494,-5.22623,7
-2.28795,2.95518,13
2.48279,4.42154,8
1.67021,4.27133,10
4.13127,1.61704,3
2.62535,-0.567135,3
-0.240724,-5.2499,4
-0.64928,-5.55764,7
4.27799,0.42074,3
0.529938,-4.49638,4
0.0638802,-4.16791,7
-1.1571,3.50253,2
0.0460366,-4.85241,4
-0.740218,-3.90679,4
1.42053,5.49595,10
0.014892,7.28869,12
0.439858,-5.4752,7
-0.708265,-6.11487,7
-0.0557851,-3.71332,4
3.38558,1.37825,2
-1.60973,-5.16379,4
3.02224,3.75248,2
-0.305612,-4.7819,4
1.03834,-2.67665,7
4.22625,1.19342,2
-0.592029,-4.4861,4
0.380369,-5.51083,7
-1.36785,-5.49451,4
-0.908763,-4.25478,4
-1.31959,-5.25134,4
3.90989,1.6741,11
-1.6929,0.699277,5
-1.76016,3.66623,13
1.11485,-2.27366,4
2.85892,2.22673,2
1.04131,-1.82258,4
4.05826,-2.63248,1
0.954981,-1.66924,6
-0.548529,5.9924,8
2.81452,0.253911,3
0.98686,-2.95934,7
0.976619,-4.56631,4
4.07985,-3.62839,1
5.21091,-3.41382,1
-1.92521,2.55487,13
2.19621,2.6002,8
-0.720607,4.90145,8
1.26048,-1.77262,4
0.474751,-3.05382,7
4.12181,-2.85604,1
4.61169,-2.93139,1
-1.86635,2.13894,5
-1.05713,-4.8956,4
4.28715,-2.92516,1
4.90323,-3.33862,1
0.0907164,-4.10126,4
-1.43109,1.9834,13
3.81045,-3.71897,1
-1.6378,2.39195,2
-0.836822,5.74002,8
0.555426,-4.04294,4
-0.270931,-4.13556,4
3.76892,-2.4157,1
-0.308873,-4.40247,4
4.97838,-3.4196,1
-2.10852,3.17171,13
3.21889,-0.295077,2
3.04221,3.97838,8
0.720883,5.84499,12
4.17751,-3.62304,1
3.16911,0.000726303,3
0.396005,-2.82101,4
0.098634,-4.92662,4
4.08301,0.789519,2
1.36452,6.7135,9
-1.5781,0.84026,5
-1.18974,7.21256,12
0.590251,-4.38589,4
5.04574,-3.80349,1
2.50808,4.02466,10
2.27826,4.20844,10
-0.224731,5.30791,8
-0.421284,4.8247,8
-1.72752,3.54307,13
-1.19421,3.4104,2
-0.35254,1.24168,5
5.24865,-3.60099,1
1.54532,-2.22646,7
-2.04354,2.41034,13
3.15903,1.37403,2
-1.6966,7.12745,9
0.486396,-2.4471,4
0.545144,6.54346,12
2.37612,-0.133766,2
-0.391114,-4.52084,4
-1.30431,6.41205,12
2.32467,-0.0735363,3
2.02243,4.48092,9
-0.498056,5.96099,12
-2.08474,3.0612,13
-1.73931,7.17199,9
2.34058,2.68168,8
1.43425,4.33066,10
4.13383,0.479129,2
3.57319,0.610794,3
-0.345698,-4.29768,4
1.62739,3.33833,10
3.55502,1.49253,3
0.794682,6.03832,8
4.88463,-4.28203,1
1.52935,4.44252,8
-3.07938,4.10581,11
-3.01713,4.82481,11
0.979688,4.82242,8
3.82699,2.45045,2
3.39311,-0.098719,3
-1.10155,2.38026,5
-3.97667,1.93246,11
0.833683,6.21045,8
2.91269,0.0654758,3
-1.49389,1.6742,5
-3.14526,3.44303,11
-3.01344,3.61824,11
-0.211966,6.68386,9
-4.17866,3.37642,11
1.91162,2.39858,8
1.02716,5.42707,10
-3.38242,4.2571,11
-3.88918,3.83435,11
-0.382754,2.2985,5
-0.57986,3.52993,9
-1.68572,7.44079,9
3.99043,2.37152,3
-0.28673,-3.60711,4
1.45545,1.66247,6
0.831759,-3.0781,7
0.705876,7.10608,12
1.2733,4.39361,8
1.51988,5.99395,10
1.41083,3.04951,10
1.55652,4.5359,8
-0.386795,5.70633,12
1.64561,5.5485,12
0.787859,3.94849,10
0.616545,5.66631,9
1.77447,4.66854,9
1.81676,5.41303,10
1.33921,4.99175,9
0.333223,5.15173,9
1.37705,2.39208,7
1.8741,4.96104,10
1.49161,5.00067,10
4.28161,0.686938,2
-0.186396,7.25162,12
1.26205,5.8228,8
1.58796,5.56345,9
-1.5985,0.576615,5
0.236883,7.11718,12
4.40031,1.78491,2
-0.36112,7.23244,12
3.92052,0.331213,2
-0.664169,-2.98463,4
4.0658,0.500847,2
0.384567,-5.6391,7
3.29523,0.299827,3
1.42654,6.35246,12
2.10017,4.52815,10
-0.59292,-5.42501,7
2.51551,2.62976,3
0.639652,6.56127,12
2.35838,1.05607,5
-0.401285,-3.1762,4
0.309785,-5.45319,7
-0.320777,-6.07283,4
-0.0163847,-3.5448,7
2.12699,-1.2267,7
2.42075,0.670947,3
0.72744,-3.27696,7
0.680568,-4.53025,7
-0.409084,-5.60151,4
-0.117018,-6.01363,4
-0.895551,6.08291,12
-1.93882,2.61593,8
-1.33022,-4.59168,4
-0.692825,-4.14464,4
-1.31319,-4.39542,4
-1.2884,-4.54103,4
4.12735,0.974227,2
-0.604895,-3.16787,4
-1.42531,-5.4873,4
-0.128657,-5.82209,7
3.66446,0.810409,2
0.624577,7.07591,9
-0.931789,-3.61006,4
-0.7932,-3.29814,4
0.876488,6.5786,8
-1.221,7.32187,12
-0.390821,-4.86968,4
-0.271759,-4.15725,7
-1.6387,2.50611,13
3.89343,1.39148,2
0.96369,-2.40098,7
-0.967888,-5.45977,4
-1.2852,-4.5137,4
0.430144,-5.01713,7
-1.43679,-5.07184,4
-0.195304,-3.40784,4
-1.06105,-4.80323,4
3.83764,-3.3856,1
-0.828573,-4.56448,4
0.100205,4.30506,8
3.95236,-3.61601,1
1.05278,-3.07667,7
3.75942,-3.05418,1
0.669103,6.09083,8
1.07049,-3.39866,4
-0.750072,-3.50713,4
4.15757,-4.33075,1
-0.95708,6.72032,12
-1.16411,5.51812,12
2.45795,-1.3222,3
0.103697,1.28252,5
0.396109,-4.99448,7
-0.2393,-5.54569,7
0.207424,5.50775,11
-1.82162,7.25071,9
1.45385,6.43969,8
4.55309,-3.02976,1
0.695565,3.88403,2
-0.335706,-5.06123,7
-0.51744,2.65276,5
-1.13061,-4.24433,4
-0.715502,6.93547,12
-0.684289,1.27143,5
-2.154,3.03839,13
-1.1042,6.27175,12
3.86276,0.924559,3
5.10621,-3.56411,1
0.0792894,-4.13658,4
-0.401046,2.47304,5
3.49095,-3.12005,1
4.07593,-2.59747,1
-0.0233411,5.2795,8
1.28482,-3.04523,4
1.07851,-3.40322,4
4.64727,-3.02397,1
4.92588,-3.30273,1
5.24567,-3.69314,1
1.13791,-3.82291,7
1.81526,3.30906,8
-0.439143,6.17894,12
-1.87982,2.8379,13
3.52828,-0.290515,3
-0.349631,3.36437,5
-0.0913802,3.79046,8
3.96202,2.04241,2
-1.75372,1.59006,5
3.95589,-2.26706,8
5.0455,-3.30356,1
2.41603,0.580328,3
-0.438522,-4.95152,4
-1.64125,7.41735,12
1.94439,-1.2037,3
-1.25203,-4.13396,4
0.258875,-2.83916,4
1.30445,1.81217,7
-0.069968,4.24242,8
-1.57519,6.9679,12
0.301376,-4.53388,4
-1.2034,7.40768,12
-1.6713,7.3702,9
-0.815788,4.7566,9
3.46809,2.01317,2
-0.854921,4.84894,12
-1.79725,2.27721,13
-1.77751,2.59131,13
1.46326,-1.52752,6
3.62414,1.29712,3
0.0292342,6.26437,12
1.28877,4.99274,10
3.67635,0.0189668,2
-0.979929,4.239,8
0.890268,4.70437,8
-0.503229,6.27526,8
-1.53593,2.0509,5
5.02801,-4.15209,1
-1.37713,7.12609,12
3.79237,1.28003,2
-3.26809,4.84363,11
-2.24039,6.13376,11
3.62148,2.51449,2
-4.17713,3.39067,11
-4.14497,3.39235,11
-1.4092,6.56815,9
-1.13179,1.43312,5
-4.01368,2.10175,11
-4.17907,3.41335,11
-1.36046,6.35921,12
1.1889,1.63643,8
-0.571157,5.86565,12
-1.10821,6.39758,9
-0.230227,6.18055,9
-3.99541,2.13753,11
-3.11904,3.23626,11
-3.74279,3.61369,11
-0.45389,7.48401,12
-0.225065,3.52145,5
1.11763,5.88344,10
-0.358242,-4.88014,4
0.0458222,7.38908,12
-0.297463,6.96378,12
0.417271,6.40285,8
1.51209,5.38316,10
-0.53722,7.08438,9
0.856666,6.81625,9
0.16994,4.44689,10
1.57326,3.61286,10
1.72896,4.50648,10
0.673322,6.96984,12
0.135693,3.20044,10
1.66057,4.95234,9
-0.143584,5.64118,9
1.61642,5.99026,10
1.23803,4.63115,9
0.495611,7.51161,9
0.581021,5.44332,8
3.98339,0.793392,2
1.87139,3.71674,8
1.49243,5.55278,10
-1.77529,1.05034,5
2.54153,4.51237,8
-0.577427,-3.80412,4
0.773267,6.53939,10
3.19255,-0.156845,2
1.44717,4.98495,8
1.09966,6.64244,9
3.45399,-0.336103,3
-0.897216,-4.94953,7
3.9946,0.827584,2
-1.54681,0.592343,5
2.40545,-1.03774,7
2.40922,-1.50086,7
-1.69417,1.53018,5
-0.0168325,-4.525,4
0.2769,-4.28418,4
-0.335529,-5.92108,4
-0.666258,3.90561,8
-0.175956,-5.2616,4
4.30585,1.11505,2
-0.561433,-5.58119,7
-1.22183,6.9754,9
0.146229,6.14556,8
4.00223,0.655373,2
2.17485,3.8059,8
-1.44242,-5.15761,4
0.801034,7.09993,12
3.26568,0.193282,3
-0.240457,-4.37514,7
4.05299,0.742747,2
1.13011,-3.71785,4
0.774692,-4.15656,4
-1.63737,2.69697,13
-1.42957,5.36953,8
0.0957809,-3.99613,4
2.63287,3.38168,11
1.90605,3.41221,10
0.343104,-2.68756,4
-0.631691,3.09068,2
-0.015707,5.77172,8
-1.37116,-5.58177,4
1.19842,3.43585,9
-0.690957,-4.03543,4
0.323684,5.9502,8
0.19423,-5.67543,7
-1.1013,7.13186,12
0.856683,-3.95509,4
-0.558784,-3.84493,4
4.44646,-2.98844,1
0.914456,-3.34815,4
1.11116,-1.99108,6
3.39723,0.408844,2
1.21693,4.92778,8
-1.73802,7.42846,12
4.74135,-3.09226,1
1.19311,-2.30751,7
3.95527,-2.567,1
4.6092,-3.03667,1
4.92764,-3.3879,1
0.139313,-3.41469,7
1.73824,4.36237,8
-0.833758,-4.31106,7
3.58657,-2.18864,7
-1.85494,2.5838,13
-0.358833,-5.17452,4
0.115792,-2.21072,7
-1.74941,1.63123,5
4.26825,-4.28044,1
-2.13226,2.57958,13
-0.870974,-4.08976,4
5.14514,-3.37423,1
1.70626,2.59395,8
2.50011,-1.36667,3
0.25106,5.16329,8
-1.16965,6.29922,12
4.48152,-2.94093,1
-1.5205,1.9389,5
-0.184976,5.45389,12
-0.540283,2.16604,5
4.84551,-3.28001,1
4.98941,-3.46068,1
0.456855,5.86476,12
-0.542387,7.49817,9
-1.70836,3.3911,13
0.925622,-5.05936,4
5.12843,-3.31779,1
0.862475,5.84703,12
3.95883,-1.42848,2
1.65805,2.82471,6
-1.47758,-4.8666,4
-0.665349,-4.2213,4
2.60789,0.46439,3
0.161947,4.41608,8
1.57439,4.27112,9
-0.509978,-4.33625,4
-0.624966,7.17455,12
-0.469104,-3.19172,4
-0.0757969,6.99387,12
0.979315,-2.00211,7
2.52263,4.51377,10
1.23963,-1.41319,6
3.11507,0.984537,3
-0.313926,-4.26418,4
-1.91441,2.33497,5
0.840179,6.85762,12
4.04494,0.897754,2
3.92221,-2.84198,3
-0.969482,1.94746,1
-1.63188,1.78753,5
-1.47188,2.69133,8
2.8505,1.18058,2
4.02056,2.43911,2
2.90744,1.69288,2
-4.00585,2.2192,11
-0.985507,5.95619,12
-1.84265,2.84913,13
-1.03533,6.57807,9
-4.05721,2.10712,11
-4.11415,3.20405,11
-1.16094,6.71509,9
-1.27466,1.32043,11
-1.66737,1.68732,5
-3.79009,2.76051,11
-3.96778,1.97611,11
-3.36937,4.64741,11
-3.43917,4.49141,11
-2.99919,4.92032,11
-1.56553,6.52867,9
1.32492,3.68928,10
0.414128,4.65494,12
0.902463,4.55341,10
0.782893,5.81331,12
-2.84296,3.92405,8
-0.920125,6.85603,9
0.997772,4.02023,10
-0.616673,3.34678,2
0.495457,5.50425,10
0.927282,-2.2826,4
0.469468,7.35778,12
1.39754,6.45013,8
1.05635,5.37725,12
1.15121,1.95095,7
1.19371,6.93201,9
0.14918,7.57398,9
-0.0718782,5.62607,9
-0.138207,3.85214,10
2.28651,-0.246863,3
3.13371,3.53926,11
1.68198,6.22418,12
2.66514,-0.710466,3
2.19267,3.52175,10
4.25264,1.79867,2
0.667028,6.7276,12
3.49101,1.25539,3
2.83888,4.18928,8
4.12699,2.15281,2
1.56686,6.19549,10
-0.00164288,7.61649,9
-1.57743,0.57494,5
0.80027,6.31221,12
2.73033,2.635,3
0.631188,6.37904,12
1.45315,3.24166,10
3.34387,0.944821,3
-0.446404,-3.95487,4
4.17153,0.783841,2
3.41912,-0.30941,3
1.22384,6.40854,9
0.0224439,-5.73211,7
2.49127,2.23968,5
-0.0765632,-3.52403,4
-0.0499899,-5.86616,7
0.199375,-4.19679,7
0.549403,-5.67653,7
4.02858,2.20679,2
1.14262,1.85214,7
4.43971,0.585505,2
2.86291,0.62831,3
2.83059,-0.579039,3
0.507463,-3.5976,7
3.99206,2.5555,2
1.07078,-1.1813,6
-0.416133,1.77434,5
1.58561,5.17359,10
-0.687705,-5.56835,4
0.554962,-4.06117,4
-1.20156,3.44536,2
0.0299592,-3.86019,4
-0.264533,-3.39876,4
-1.74035,7.38948,12
1.08041,3.69339,10
0.834813,-3.59095,7
0.231825,-5.56258,4
-1.10568,-4.16425,4
0.577709,-5.49992,7
1.01514,-4.80406,4
-1.47882,-5.11184,4
-0.349764,5.84745,12
-1.04945,-5.08296,4
4.34072,0.868008,2
0.181824,-4.26121,4
-0.127868,4.66158,8
0.0704519,-5.16016,4
0.407471,-5.41497,7
-1.73684,3.16067,13
-0.477727,1.13735,5
0.368794,6.53405,8
3.27675,-0.523511,2
-0.172445,-5.15011,7
3.77991,-3.14981,1
-0.314148,-5.00557,4
3.18562,3.30343,2
-0.139224,-4.94972,4
-0.737818,6.12993,8
-0.946323,7.1044,12
2.80862,1.59579,2
-1.33672,-4.68291,4
4.27055,-4.3212,1
-0.759473,4.91349,8
-1.07653,2.11474,5
1.69571,-0.967873,3
5.5456,-3.5223,1
-0.840005,-4.34507,4
4.20268,-2.79399,1
-0.571532,-4.33969,4
1.43116,-3.06569,4
-1.80434,3.316,13
2.76062,1.71177,2
-2.06604,3.1156,13
1.04831,-3.43174,4
3.12929,3.23831,8
-2.13873,3.09843,13
4.26445,-3.52463,1
0.035066,1.70215,5
3.42477,-0.382282,3
1.15153,-2.3502,7
2.2681,2.10203,2
-1.14039,2.32165,2
-1.22369,-5.43787,4
4.56713,-3.22717,1
4.07347,-3.68192,1
-0.87922,-5.43765,4
5.47515,-3.76437,1
-0.995802,1.95914,8
0.703621,-4.96645,4
3.18393,2.53809,3
0.150096,-4.85725,4
5.53016,-3.68138,1
-2.08289,3.08259,13
1.23072,-1.55025,6
1.52403,3.4584,10
1.91145,3.02997,8
-1.18139,7.50081,9
0.632863,-4.75365,4
-1.62008,1.77458,5
-0.840357,4.6985,8
1.05619,5.71773,12
-1.71289,7.11818,9
3.32475,-0.202846,3
3.27456,0.975319,3
-1.18166,7.24979,12
3.9109,-2.63611,1
0.626176,-3.43582,7
4.43531,-3.46307,1
1.17875,3.8322,8
-0.73504,5.24045,8
4.8317,-3.94335,1
2.58357,0.214931,3
-2.0544,3.08029,13
3.31963,3.08991,11
3.43117,0.825817,2
-2.88625,4.79811,11
-2.23914,6.12553,8
-1.4528,7.06659,9
3.52974,3.10001,2
-3.95912,2.20009,11
-3.92247,2.21695,11
3.23375,2.96322,2
-0.608388,6.73259,12
-0.512346,7.23426,9
-0.792507,7.38654,9
-0.601503,5.1898,5
-0.650899,6.13041,9
-1.07718,7.05313,9
-2.95407,4.08795,11
-0.758653,1.96153,5
-1.21063,6.21329,9
-1.01481,3.85321,2
-3.19575,4.59694,11
-2.79738,4.44546,11
-3.1221,4.64768,11
0.207022,6.51943,12
0.60846,4.12093,10
-3.32765,4.74211,11
0.135612,5.85636,9
-0.979703,5.85652,12
-1.63083,2.48181,2
1.00597,6.25363,9
0.226455,-5.32979,4
-0.0334574,-3.78952,4
1.11567,-1.81385,6
-1.75183,1.20457,5
0.0490095,5.35683,8
1.01577,1.96427,7
0.326723,6.69237,8
1.27938,3.42489,8
0.765733,4.56008,10
1.56626,2.88035,10
2.96456,-0.624517,3
1.58728,6.03224,9
0.806201,7.10886,9
4.23699,2.22412,2
1.39554,3.11878,10
1.84848,5.49997,9
1.64827,6.24216,12
-0.920748,5.44627,8
1.3622,4.73921,8
1.4557,5.46209,10
0.0767978,5.6251,9
2.23037,-0.681895,7
3.71744,1.54122,3
4.25412,1.10421,2
-0.791586,6.16417,12
-1.06028,1.62451,5
1.60728,3.45832,10
2.33422,4.82501,8
0.191932,-5.24285,4
0.453093,5.98176,8
1.94024,3.34044,8
-0.659827,-3.78579,4
3.7833,1.9001,2
1.39299,2.8402,6
0.0413344,-4.42932,7
3.07144,-0.421119,3
4.17294,2.1186,3
-0.13641,-5.11565,4
-0.442179,-3.49384,7
-0.695923,-2.76306,7
1.07773,-3.83106,7
0.304862,5.37752,12
3.56754,0.301462,3
3.61213,0.39479,3
2.54274,1.98347,3
1.60682,2.85256,10
-0.923034,6.33679,12
-0.49249,-3.91055,4
0.759096,-1.82248,7
-0.932714,-5.40416,4
-1.43712,6.59528,12
-1.18563,-4.19328,4
2.82369,0.589302,2
1.18317,-2.50266,4
0.131393,-5.44237,4
-0.76703,-2.6426,5
-0.623726,-5.60218,4
1.62087,2.75069,6
0.21942,-4.02453,7
-0.56612,7.67353,12
0.593251,3.88357,10
0.698961,-5.20729,4
-1.10262,-4.76571,4
1.7299,2.58448,10
1.07448,-2.93436,6
-0.214113,-4.36352,7
-1.77405,2.04595,5
-0.238952,5.76399,8
-0.373641,-5.79988,4
-0.915826,-4.81956,4
2.84492,0.313477,2
4.19706,0.497845,2
0.874578,-5.14098,4
-1.86887,2.43574,2
0.853742,-5.20217,7
0.633753,-5.37644,7
-1.64913,1.53798,5
0.435961,-2.79191,7
0.0447744,-4.02999,4
3.78682,0.555378,3
0.418936,-4.77029,7
5.00135,-3.20159,1
0.169209,3.36369,8
-1.23396,7.71903,9
-0.169118,1.72464,5
0.733522,-3.86503,7
0.865543,-3.43465,4
0.376261,-3.56128,7
3.52534,-0.457381,2
0.989108,5.95787,8
4.09372,-3.91208,1
0.100321,6.37715,8
3.59689,3.05642,2
-0.0541129,-3.98441,4
-2.01535,2.31697,2
-1.6347,2.63446,13
-1.30142,2.44878,8
3.68899,-2.63733,1
-0.944027,6.21766,12
4.37819,-2.80975,1
3.82751,-2.4506,1
4.18475,-3.72717,1
-0.840924,2.24052,5
3.31038,-0.569394,3
-0.984414,4.17052,5
2.82997,-0.272995,3
-0.0508148,5.26124,10
0.610001,-3.88054,4
4.08511,1.54009,2
-1.22208,3.70475,13
3.70136,1.71957,2
2.39559,-1.06128,7
0.00848636,-3.76331,7
-0.71939,-4.87258,4
2.30218,3.40018,11
-0.508007,7.12612,12
0.406089,2.67402,8
-1.75869,3.33273,13
3.49036,-2.33177,7
-1.28771,-4.60907,4
5.41623,-3.74684,1
1.25453,-1.89259,4
-0.473897,-3.60234,4
3.32608,0.843315,3
0.966813,-2.32405,6
-1.57718,2.22724,13
-2.87354,4.46506,10
-3.42535,3.98644,11
1.49524,6.32324,12
-0.405201,3.46904,5
4.93195,-4.35351,1
2.98963,1.5208,5
3.41919,0.0415053,3
-0.248446,4.76727,9
-1.23453,1.31945,5
-1.38675,2.24549,8
-1.73702,6.92277,9
-3.0724,4.75741,11
1.12736,4.145,10
-3.85314,2.7945,11
0.468472,2.4287,2
3.93522,1.93474,2
-0.371522,7.26899,12
0.976635,6.81321,12
1.53684,6.3897,8
1.12463,1.95407,8
1.72167,2.8599,8
-0.230288,6.82693,12
1.18882,1.71293,8
1.4911,4.20887,10
1.30992,4.67144,10
1.27153,4.82608,10
0.844971,7.17985,12
4.14823,1.29451,2
1.98699,4.65239,10
1.18513,4.29361,10
-0.940305,7.10962,12
1.12728,4.40301,10
2.80695,1.74499,3
4.28238,0.792862,2
-1.58439,0.558744,5
3.6002,0.993126,3
3.28954,1.11633,2
1.09802,5.5582,8
-0.449371,5.37905,12
1.1241,6.8002,12
3.53065,1.19999,2
2.35351,1.03404,3
-0.170346,-4.41314,4
2.17128,2.20111,3
-0.531368,-3.78246,4
3.54667,1.08889,3
-0.446319,-5.57399,7
1.46245,5.389,8
2.6145,-0.365537,3
0.179987,-4.34493,4
-0.253949,-5.06751,4
5.60976,4.89072,11
1.57562,5.15986,10
5.5662,4.85564,7
2.70606,2.41076,3
-0.125431,1.67987,5
-2.04997,0.923447,5
-0.848712,6.27047,9
2.80646,1.77391,2
-0.417653,7.13617,12
-1.25864,-4.30805,4
0.0788365,-5.94745,7
3.19035,2.88604,2
0.21376,6.49796,8
0.147091,-4.31941,4
-1.5032,-4.91813,4
-1.20905,7.03464,12
1.16057,-3.89305,7
3.68512,2.13417,2
-0.255802,6.33741,8
1.07786,-2.69199,7
-1.31932,7.12793,12
0.555936,-5.13849,7
0.993215,1.8073,7
-0.834657,-4.15235,4
-0.0537382,-2.97333,7
-1.04703,6.62301,8
0.922034,-4.97642,4
-0.62917,5.60608,12
0.80102,-3.99304,4
3.41446,2.97176,2
0.952561,4.68973,10
0.986651,-3.83904,7
-1.12127,6.55255,12
1.03279,-4.03846,3
-1.84146,3.55171,13
-1.74877,7.36051,9
-1.54787,6.59092,12
-0.914593,3.06039,2
-0.201979,-4.53849,4
4.47903,-3.74911,1
4.303,-4.31801,1
4.88395,-3.15404,1
-0.0374738,-2.03148,7
-0.772771,-4.38068,7
3.37384,3.0147,2
-0.996324,-4.51749,4
-1.06933,2.78464,7
0.164129,-3.09256,4
3.63814,-2.24558,1
-1.94528,3.0206,13
0.114434,-4.34115,4
0.0478561,-4.11429,4
-1.22156,6.60971,9
-0.69429,2.01076,5
5.36135,-3.55642,1
-1.61133,6.55977,9
2.99526,3.90111,8
0.386132,-4.4001,7
-1.46826,1.51544,5
3.68185,0.88054,2
5.19595,-3.67999,1
4.33815,-3.42408,1
-0.524065,3.95078,8
-0.063318,-3.71151,4
-1.46211,2.3498,9
4.38997,1.44205,2
0.413658,-3.23529,4
-0.170268,-4.23152,4
3.10389,0.831515,3
0.70863,5.78531,10
0.47119,-4.7997,4
3.34654,2.66683,2
-0.229933,-4.01529,4
1.49483,6.50732,12
0.65043,6.4744,9
1.30547,-2.2652,6
0.00578834,7.55524,9
2.42287,4.58912,8
-1.75524,1.19899,5
-0.915036,6.51554,12
1.64172,4.86058,8
5.40947,-3.7013,1
-1.86212,1.16961,5
2.82693,1.04174,2
-1.67507,1.75303,5
-0.530661,5.69793,8
0.28121,-0.913061,10
-1.65316,1.71094,5
3.23345,-1.99015,2
3.16261,2.06868,2
1.86366,2.90614,11
-1.05002,5.52472,9
-3.84869,3.81617,11
-3.93813,1.92286,11
-3.96376,3.68047,11
-3.36051,2.63978,11
