,x,y,z
33.1320000000008, 1.0000000, 575.4960000,-35.8266667
33.1440000000008, 1.0000000, 575.7040000,-35.8400000
33.1560000000008, 1.0000000, 575.9120000,-35.8533333
33.1680000000008, 1.0000000, 576.1200000,-35.8666667
33.1800000000008, 1.0000000, 576.3280000,-35.8800000
33.1920000000008, 1.0000000, 576.5360000,-35.8933333
33.2040000000008, 1.0000000, 576.7440000,-35.9066667
33.2160000000008, 1.0000000, 576.9520000,-35.9200000
33.2280000000008, 1.0000000, 577.1600000,-35.9333333
33.2400000000008, 1.0000000, 577.3680000,-35.9466667
33.2520000000008, 1.0000000, 577.5760000,-35.9600000
33.2640000000008, 1.0000000, 577.7840000,-35.9733333
33.2760000000008, 1.0000000, 577.9920000,-35.9866667
33.2880000000008, 1.0000000, 578.2000000,-36.0000000
33.3000000000008, 1.0000000, 578.4080000,-36.0133333
33.3120000000008, 1.0000000, 578.6160000,-36.0266667
33.3240000000008, 1.0000000, 578.8240000,-36.0400000
33.3360000000008, 1.0000000, 579.0320000,-36.0533333
33.3480000000008, 1.0000000, 579.2400000,-36.0666667
33.3600000000008, 1.0000000, 579.4480000,-36.0800000
33.3720000000008, 1.0000000, 579.6560000,-36.0933333
33.3840000000008, 1.0000000, 579.8640000,-36.1066667
33.3960000000008, 1.0000000, 580.0720000,-36.1200000
33.4080000000008, 1.0000000, 580.2800000,-36.1333333
33.4200000000008, 1.0000000, 580.4880000,-36.1466667
33.4320000000008, 1.0000000, 580.6960000,-36.1600000
33.4440000000008, 1.0000000, 580.9040000,-36.1733333
33.4560000000008, 1.0000000, 581.1120000,-36.1866667
33.4680000000008, 1.0000000, 581.3200000,-36.2000000
33.4800000000008, 1.0000000, 581.5280000,-36.2133333
33.4920000000008, 1.0000000, 581.7360000,-36.2266667
33.5040000000008, 1.0000000, 581.9440000,-36.2400000
33.5160000000008, 1.0000000, 582.1520000,-36.2533333
33.5280000000008, 1.0000000, 582.3600000,-36.2666667
33.5400000000008, 1.0000000, 582.5680000,-36.2800000
33.5520000000008, 1.0000000, 582.7760000,-36.2933333
33.5640000000008, 1.0000000, 582.9840000,-36.3066667
33.5760000000008, 1.0000000, 583.1920000,-36.3200000
33.5880000000008, 1.0000000, 583.4000000,-36.3333333
33.6000000000008, 1.0000000, 583.6080000,-36.3466667
33.6120000000008, 1.0000000, 583.8160000,-36.3600000
33.6240000000008, 1.0000000, 584.0240000,-36.3733333
33.6360000000008, 1.0000000, 584.2320000,-36.3866667
33.6480000000008, 1.0000000, 584.4400000,-36.4000000
33.6600000000008, 1.0000000, 584.6480000,-36.4133333
33.6720000000008, 1.0000000, 584.8560000,-36.4266667
33.6840000000008, 1.0000000, 585.0640000,-36.4400000
33.6960000000008, 1.0000000, 585.2720000,-36.4533333
33.7080000000008, 1.0000000, 585.4800000,-36.4666667
33.7200000000008, 1.0000000, 585.6880000,-36.4800000
33.7320000000008, 1.0000000, 585.8960000,-36.4933333
33.7440000000008, 1.0000000, 586.1040000,-36.5066667
33.7560000000008, 1.0000000, 586.3120000,-36.5200000
33.7680000000008, 1.0000000, 586.5200000,-36.5333333
33.7800000000008, 1.0000000, 586.7280000,-36.5466667
33.7920000000008, 1.0000000, 586.9360000,-36.5600000
33.8040000000008, 1.0000000, 587.1440000,-36.5733333
33.8160000000008, 1.0000000, 587.3520000,-36.5866667
33.8280000000008, 1.0000000, 587.5600000,-36.6000000
33.8400000000008, 1.0000000, 587.7680000,-36.6133333
33.8520000000008, 1.0000000, 587.9760000,-36.6266667
33.8640000000008, 1.0000000, 588.1840000,-36.6400000
33.8760000000008, 1.0000000, 588.3920000,-36.6533333
33.8880000000008, 1.0000000, 588.6000000,-36.6666667
33.9000000000008, 1.0000000, 588.8080000,-36.6800000
33.9120000000008, 1.0000000, 589.0160000,-36.6933333
33.9240000000008, 1.0000000, 589.2240000,-36.7066667
33.9360000000008, 1.0000000, 589.4320000,-36.7200000
33.9480000000008, 1.0000000, 589.6400000,-36.7333333
33.9600000000008, 1.0000000, 589.8480000,-36.7466667
33.9720000000008, 1.0000000, 590.0560000,-36.7600000
33.9840000000008, 1.0000000, 590.2640000,-36.7733333
33.9960000000008, 1.0000000, 590.4720000,-36.7866667
34.0080000000008, 1.0000000, 590.6800000,-36.8000000
34.0200000000008, 1.0000000, 590.8880000,-36.8133333
34.0320000000008, 1.0000000, 591.0960000,-36.8266667
34.0440000000008, 1.0000000, 591.3040000,-36.8400000
34.0560000000008, 1.0000000, 591.5120000,-36.8533333
34.0680000000008, 1.0000000, 591.7200000,-36.8666667
34.0800000000008, 1.0000000, 591.9280000,-36.8800000
34.0920000000008, 1.0000000, 592.1360000,-36.8933333
34.1040000000008, 1.0000000, 592.3440000,-36.9066667
34.1160000000008, 1.0000000, 592.5520000,-36.9200000
34.1280000000008, 1.0000000, 592.7600000,-36.9333333
34.1400000000008, 1.0000000, 592.9680000,-36.9466667
34.1520000000008, 1.0000000, 593.1760000,-36.9600000
34.1640000000008, 1.0000000, 593.3840000,-36.9733333
34.1760000000008, 1.0000000, 593.5920000,-36.9866667
34.1880000000008, 1.0000000, 593.8000000,-37.0000000
34.2000000000008, 1.0000000, 594.0080000,-37.0133333
34.2120000000008, 1.0000000, 594.2160000,-37.0266667
34.2240000000008, 1.0000000, 594.4240000,-37.0400000
34.2360000000008, 1.0000000, 594.6320000,-37.0533333
34.2480000000009, 1.0000000, 594.8400000,-37.0666667
34.2600000000009, 1.0000000, 595.0480000,-37.0800000
34.2720000000009, 1.0000000, 595.2560000,-37.0933333
34.2840000000009, 1.0000000, 595.4640000,-37.1066667
34.2960000000009, 1.0000000, 595.6720000,-37.1200000
34.3080000000009, 1.0000000, 595.8800000,-37.1333333
34.3200000000009, 1.0000000, 596.0880000,-37.1466667
34.3320000000009, 1.0000000, 596.2960000,-37.1600000
34.3440000000009, 1.0000000, 596.5040000,-37.1733333
34.3560000000009, 1.0000000, 596.7120000,-37.1866667
34.3680000000009, 1.0000000, 596.9200000,-37.2000000
34.3800000000009, 1.0000000, 597.1280000,-37.2133333
34.3920000000009, 1.0000000, 597.3360000,-37.2266667
34.4040000000009, 1.0000000, 597.5440000,-37.2400000
34.4160000000009, 1.0000000, 597.7520000,-37.2533333
34.4280000000009, 1.0000000, 597.9600000,-37.2666667
34.4400000000009, 1.0000000, 598.1680000,-37.2800000
34.4520000000009, 1.0000000, 598.3760000,-37.2933333
34.4640000000009, 1.0000000, 598.5840000,-37.3066667
34.4760000000009, 1.0000000, 598.7920000,-37.3200000
34.4880000000009, 1.0000000, 599.0000000,-37.3333333
34.5000000000009, 1.0000000, 599.2080000,-37.3466667
34.5120000000009, 1.0000000, 599.4160000,-37.3600000
34.5240000000009, 1.0000000, 599.6240000,-37.3733333
34.5360000000009, 1.0000000, 599.8320000,-37.3866667
34.5480000000009, 1.0000000, 600.0400000,-37.4000000
34.5600000000009, 1.0000000, 600.2480000,-37.4133333
34.5720000000009, 1.0000000, 600.4560000,-37.4266667
34.5840000000009, 1.0000000, 600.6640000,-37.4400000
34.5960000000009, 1.0000000, 600.8720000,-37.4533333
34.6080000000009, 1.0000000, 601.0800000,-37.4666667
34.6200000000009, 1.0000000, 601.2880000,-37.4800000
34.6320000000009, 1.0000000, 601.4960000,-37.4933333
34.6440000000009, 1.0000000, 601.7040000,-37.5066667
34.6560000000009, 1.0000000, 601.9120000,-37.5200000
34.6680000000009, 1.0000000, 602.1200000,-37.5333333
34.6800000000009, 1.0000000, 602.3280000,-37.5466667
34.6920000000009, 1.0000000, 602.5360000,-37.5600000
34.7040000000009, 1.0000000, 602.7440000,-37.5733333
34.7160000000009, 1.0000000, 602.9520000,-37.5866667
34.7280000000009, 1.0000000, 603.1600000,-37.6000000
34.7400000000009, 1.0000000, 603.3680000,-37.6133333
34.7520000000009, 1.0000000, 603.5760000,-37.6266667
34.7640000000009, 1.0000000, 603.7840000,-37.6400000
34.7760000000009, 1.0000000, 603.9920000,-37.6533333
34.7880000000009, 1.0000000, 604.2000000,-37.6666667
34.8000000000009, 1.0000000, 604.4080000,-37.6800000
34.8120000000009, 1.0000000, 604.6160000,-37.6933333
34.8240000000009, 1.0000000, 604.8240000,-37.7066667
34.8360000000009, 1.0000000, 605.0320000,-37.7200000
34.8480000000009, 1.0000000, 605.2400000,-37.7333333
34.8600000000009, 1.0000000, 605.4480000,-37.7466667
34.8720000000009, 1.0000000, 605.6560000,-37.7600000
34.8840000000009, 1.0000000, 605.8640000,-37.7733333
34.8960000000009, 1.0000000, 606.0720000,-37.7866667
34.9080000000009, 1.0000000, 606.2800000,-37.8000000
34.9200000000009, 1.0000000, 606.4880000,-37.8133333
34.9320000000009, 1.0000000, 606.6960000,-37.8266667
34.9440000000009, 1.0000000, 606.9040000,-37.8400000
34.9560000000009, 1.0000000, 607.1120000,-37.8533333
34.9680000000009, 1.0000000, 607.3200000,-37.8666667
34.9800000000009, 1.0000000, 607.5280000,-37.8800000
34.9920000000009, 1.0000000, 607.7360000,-37.8933333
35.0040000000009, 1.0000000, 607.9440000,-37.9066667
35.0160000000009, 1.0000000, 608.1520000,-37.9200000
35.0280000000009, 1.0000000, 608.3600000,-37.9333333
35.0400000000009, 1.0000000, 608.5680000,-37.9466667
35.0520000000009, 1.0000000, 608.7760000,-37.9600000
35.0640000000009, 1.0000000, 608.9840000,-37.9733333
35.0760000000009, 1.0000000, 609.1920000,-37.9866667
35.0880000000009, 1.0000000, 609.4000000,-38.0000000
35.1000000000009, 1.0000000, 609.6080000,-38.0133333
35.1120000000009, 1.0000000, 609.8160000,-38.0266667
35.1240000000009, 1.0000000, 610.0240000,-38.0400000
35.1360000000009, 1.0000000, 610.2320000,-38.0533333
35.1480000000009, 1.0000000, 610.4400000,-38.0666667
35.1600000000009, 1.0000000, 610.6480000,-38.0800000
35.1720000000009, 1.0000000, 610.8560000,-38.0933333
35.1840000000009, 1.0000000, 611.0640000,-38.1066667
35.1960000000009, 1.0000000, 611.2720000,-38.1200000
35.2080000000009, 1.0000000, 611.4800000,-38.1333333
35.2200000000009, 1.0000000, 611.6880000,-38.1466667
35.2320000000009, 1.0000000, 611.8960000,-38.1600000
35.2440000000009, 1.0000000, 612.1040000,-38.1733333
35.2560000000009, 1.0000000, 612.3120000,-38.1866667
35.2680000000009, 1.0000000, 612.5200000,-38.2000000
35.2800000000009, 1.0000000, 612.7280000,-38.2133333
35.2920000000009, 1.0000000, 612.9360000,-38.2266667
35.3040000000009, 1.0000000, 613.1440000,-38.2400000
35.3160000000009, 1.0000000, 613.3520000,-38.2533333
35.3280000000009, 1.0000000, 613.5600000,-38.2666667
35.3400000000009, 1.0000000, 613.7680000,-38.2800000
35.3520000000009, 1.0000000, 613.9760000,-38.2933333
35.3640000000009, 1.0000000, 614.1840000,-38.3066667
35.3760000000009, 1.0000000, 614.3920000,-38.3200000
35.3880000000009, 1.0000000, 614.6000000,-38.3333333
35.4000000000009, 1.0000000, 614.8080000,-38.3466667
35.4120000000009, 1.0000000, 615.0160000,-38.3600000
35.4240000000009, 1.0000000, 615.2240000,-38.3733333
35.4360000000009, 1.0000000, 615.4320000,-38.3866667
35.4480000000009, 1.0000000, 615.6400000,-38.4000000
35.4600000000009, 1.0000000, 615.8480000,-38.4133333
35.4720000000009, 1.0000000, 616.0560000,-38.4266667
35.4840000000009, 1.0000000, 616.2640000,-38.4400000
35.4960000000009, 1.0000000, 616.4720000,-38.4533333
35.5080000000009, 1.0000000, 616.6800000,-38.4666667
35.5200000000009, 1.0000000, 616.8880000,-38.4800000
35.5320000000009, 1.0000000, 617.0960000,-38.4933333
35.5440000000009, 1.0000000, 617.3040000,-38.5066667
35.5560000000009, 1.0000000, 617.5120000,-38.5200000
35.5680000000009, 1.0000000, 617.7200000,-38.5333333
35.5800000000009, 1.0000000, 617.9280000,-38.5466667
35.5920000000009, 1.0000000, 618.1360000,-38.5600000
35.6040000000009, 1.0000000, 618.3440000,-38.5733333
35.6160000000009, 1.0000000, 618.5520000,-38.5866667
35.6280000000009, 1.0000000, 618.7600000,-38.6000000
35.6400000000009, 1.0000000, 618.9680000,-38.6133333
35.6520000000009, 1.0000000, 619.1760000,-38.6266667
35.6640000000009, 1.0000000, 619.3840000,-38.6400000
35.6760000000009, 1.0000000, 619.5920000,-38.6533333
35.6880000000009, 1.0000000, 619.8000000,-38.6666667
35.7000000000009, 1.0000000, 620.0080000,-38.6800000
35.7120000000009, 1.0000000, 620.2160000,-38.6933333
35.7240000000009, 1.0000000, 620.4240000,-38.7066667
35.7360000000009, 1.0000000, 620.6320000,-38.7200000
35.7480000000009, 1.0000000, 620.8400000,-38.7333333
35.7600000000009, 1.0000000, 621.0480000,-38.7466667
35.7720000000009, 1.0000000, 621.2560000,-38.7600000
35.7840000000009, 1.0000000, 621.4640000,-38.7733333
35.7960000000009, 1.0000000, 621.6720000,-38.7866667
35.8080000000009, 1.0000000, 621.8800000,-38.8000000
35.8200000000009, 1.0000000, 622.0880000,-38.8133333
35.8320000000009, 1.0000000, 622.2960000,-38.8266667
35.8440000000009, 1.0000000, 622.5040000,-38.8400000
35.8560000000009, 1.0000000, 622.7120000,-38.8533333
35.8680000000009, 1.0000000, 622.9200000,-38.8666667
35.8800000000009, 1.0000000, 623.1280000,-38.8800000
35.8920000000009, 1.0000000, 623.3360000,-38.8933333
35.9040000000009, 1.0000000, 623.5440000,-38.9066667
35.9160000000009, 1.0000000, 623.7520000,-38.9200000
35.9280000000009, 1.0000000, 623.9600000,-38.9333333
35.9400000000009, 1.0000000, 624.1680000,-38.9466667
35.9520000000009, 1.0000000, 624.3760000,-38.9600000
35.9640000000009, 1.0000000, 624.5840000,-38.9733333
35.9760000000009, 1.0000000, 624.7920000,-38.9866667
35.9880000000009, 1.0000000, 625.0000000,-39.0000000
36.0000000000009, 1.0000000, 625.2080000,-39.0133333
36.0120000000009, 1.0000000, 625.4160000,-39.0266667
36.0240000000009, 1.0000000, 625.6240000,-39.0400000
36.0360000000009, 1.0000000, 625.8320000,-39.0533333
36.0480000000009, 1.0000000, 626.0400000,-39.0666667
36.0600000000009, 1.0000000, 626.2480000,-39.0800000
36.0720000000009, 1.0000000, 626.4560000,-39.0933333
36.0840000000009, 1.0000000, 626.6640000,-39.1066667
36.0960000000009, 1.0000000, 626.8720000,-39.1200000
36.1080000000009, 1.0000000, 627.0800000,-39.1333333
36.1200000000009, 1.0000000, 627.2880000,-39.1466667
36.1320000000009, 1.0000000, 627.4960000,-39.1600000
36.1440000000009, 1.0000000, 627.7040000,-39.1733333
36.1560000000009, 1.0000000, 627.9120000,-39.1866667
36.1680000000009, 1.0000000, 628.1200000,-39.2000000
36.1800000000009, 1.0000000, 628.3280000,-39.2133333
36.1920000000009, 1.0000000, 628.5360000,-39.2266667
36.2040000000009, 1.0000000, 628.7440000,-39.2400000
36.2160000000009, 1.0000000, 628.9520000,-39.2533333
36.2280000000009, 1.0000000, 629.1600000,-39.2666667
36.2400000000009, 1.0000000, 629.3680000,-39.2800000
36.2520000000009, 1.0000000, 629.5760000,-39.2933333
36.2640000000009, 1.0000000, 629.7840000,-39.3066667
36.2760000000009, 1.0000000, 629.9920000,-39.3200000
36.2880000000009, 1.0000000, 630.2000000,-39.3333333
36.3000000000009, 1.0000000, 630.4080000,-39.3466667
36.3120000000009, 1.0000000, 630.6160000,-39.3600000
36.3240000000009, 1.0000000, 630.8240000,-39.3733333
36.3360000000009, 1.0000000, 631.0320000,-39.3866667
36.3480000000009, 1.0000000, 631.2400000,-39.4000000
36.3600000000009, 1.0000000, 631.4480000,-39.4133333
36.3720000000009, 1.0000000, 631.6560000,-39.4266667
36.3840000000009, 1.0000000, 631.8640000,-39.4400000
36.3960000000009, 1.0000000, 632.0720000,-39.4533333
36.4080000000009, 1.0000000, 632.2800000,-39.4666667
36.4200000000009, 1.0000000, 632.4880000,-39.4800000
36.4320000000009, 1.0000000, 632.6960000,-39.4933333
36.4440000000009, 1.0000000, 632.9040000,-39.5066667
36.4560000000009, 1.0000000, 633.1120000,-39.5200000
36.4680000000009, 1.0000000, 633.3200000,-39.5333333
36.4800000000009, 1.0000000, 633.5280000,-39.5466667
36.4920000000009, 1.0000000, 633.7360000,-39.5600000
36.5040000000009, 1.0000000, 633.9440000,-39.5733333
36.5160000000009, 1.0000000, 634.1520000,-39.5866667
36.5280000000009, 1.0000000, 634.3600000,-39.6000000
36.5400000000009, 1.0000000, 634.5680000,-39.6133333
36.5520000000009, 1.0000000, 634.7760000,-39.6266667
36.5640000000009, 1.0000000, 634.9840000,-39.6400000
36.5760000000009, 1.0000000, 635.1920000,-39.6533333
36.5880000000009, 1.0000000, 635.4000000,-39.6666667
36.6000000000009, 1.0000000, 635.6080000,-39.6800000
36.6120000000009, 1.0000000, 635.8160000,-39.6933333
36.6240000000009, 1.0000000, 636.0240000,-39.7066667
36.6360000000009, 1.0000000, 636.2320000,-39.7200000
36.6480000000009, 1.0000000, 636.4400000,-39.7333333
36.6600000000009, 1.0000000, 636.6480000,-39.7466667
36.6720000000009, 1.0000000, 636.8560000,-39.7600000
36.6840000000009, 1.0000000, 637.0640000,-39.7733333
36.6960000000009, 1.0000000, 637.2720000,-39.7866667
36.7080000000009, 1.0000000, 637.4800000,-39.8000000
36.7200000000009, 1.0000000, 637.6880000,-39.8133333
36.7320000000009, 1.0000000, 637.8960000,-39.8266667
36.7440000000009, 1.0000000, 638.1040000,-39.8400000
36.7560000000009, 1.0000000, 638.3120000,-39.8533333
36.7680000000009, 1.0000000, 638.5200000,-39.8666667
36.7800000000009, 1.0000000, 638.7280000,-39.8800000
36.7920000000009, 1.0000000, 638.9360000,-39.8933333
36.8040000000009, 1.0000000, 639.1440000,-39.9066667
36.8160000000009, 1.0000000, 639.3520000,-39.9200000
36.8280000000009, 1.0000000, 639.5600000,-39.9333333
36.8400000000009, 1.0000000, 639.7680000,-39.9466667
36.8520000000009, 1.0000000, 639.9760000,-39.9600000
36.8640000000009, 1.0000000, 640.1840000,-39.9733333
36.8760000000009, 1.0000000, 640.3920000,-39.9866667
36.888000000001, 1.0000000, 640.6000000,-40.0000000
36.900000000001, 1.0000000, 640.8080000,-40.0133333
36.912000000001, 1.0000000, 641.0160000,-40.0266667
36.924000000001, 1.0000000, 641.2240000,-40.0400000
36.936000000001, 1.0000000, 641.4320000,-40.0533333
36.948000000001, 1.0000000, 641.6400000,-40.0666667
36.960000000001, 1.0000000, 641.8480000,-40.0800000
36.972000000001, 1.0000000, 642.0560000,-40.0933333
36.984000000001, 1.0000000, 642.2640000,-40.1066667
36.996000000001, 1.0000000, 642.4720000,-40.1200000
37.008000000001, 1.0000000, 642.6800000,-40.1333333
37.020000000001, 1.0000000, 642.8880000,-40.1466667
37.032000000001, 1.0000000, 643.0960000,-40.1600000
37.044000000001, 1.0000000, 643.3040000,-40.1733333
37.056000000001, 1.0000000, 643.5120000,-40.1866667
37.068000000001, 1.0000000, 643.7200000,-40.2000000
37.080000000001, 1.0000000, 643.9280000,-40.2133333
37.092000000001, 1.0000000, 644.1360000,-40.2266667
37.104000000001, 1.0000000, 644.3440000,-40.2400000
37.116000000001, 1.0000000, 644.5520000,-40.2533333
37.128000000001, 1.0000000, 644.7600000,-40.2666667
37.140000000001, 1.0000000, 644.9680000,-40.2800000
37.152000000001, 1.0000000, 645.1760000,-40.2933333
37.164000000001, 1.0000000, 645.3840000,-40.3066667
37.176000000001, 1.0000000, 645.5920000,-40.3200000
37.188000000001, 1.0000000, 645.8000000,-40.3333333
37.200000000001, 1.0000000, 646.0080000,-40.3466667
37.212000000001, 1.0000000, 646.2160000,-40.3600000
37.224000000001, 1.0000000, 646.4240000,-40.3733333
37.236000000001, 1.0000000, 646.6320000,-40.3866667
37.248000000001, 1.0000000, 646.8400000,-40.4000000
37.260000000001, 1.0000000, 647.0480000,-40.4133333
37.272000000001, 1.0000000, 647.2560000,-40.4266667
37.284000000001, 1.0000000, 647.4640000,-40.4400000
37.296000000001, 1.0000000, 647.6720000,-40.4533333
37.308000000001, 1.0000000, 647.8800000,-40.4666667
37.320000000001, 1.0000000, 648.0880000,-40.4800000
37.332000000001, 1.0000000, 648.2960000,-40.4933333
37.344000000001, 1.0000000, 648.5040000,-40.5066667
37.356000000001, 1.0000000, 648.7120000,-40.5200000
37.368000000001, 1.0000000, 648.9200000,-40.5333333
37.380000000001, 1.0000000, 649.1280000,-40.5466667
37.392000000001, 1.0000000, 649.3360000,-40.5600000
37.404000000001, 1.0000000, 649.5440000,-40.5733333
37.416000000001, 1.0000000, 649.7520000,-40.5866667
37.428000000001, 1.0000000, 649.9600000,-40.6000000
37.440000000001, 1.0000000, 650.1680000,-40.6133333
37.452000000001, 1.0000000, 650.3760000,-40.6266667
37.464000000001, 1.0000000, 650.5840000,-40.6400000
37.476000000001, 1.0000000, 650.7920000,-40.6533333
37.488000000001, 1.0000000, 651.0000000,-40.6666667
37.500000000001, 1.0000000, 651.2080000,-40.6800000
37.512000000001, 1.0000000, 651.4160000,-40.6933333
37.524000000001, 1.0000000, 651.6240000,-40.7066667
37.536000000001, 1.0000000, 651.8320000,-40.7200000
37.548000000001, 1.0000000, 652.0400000,-40.7333333
